case_id,structure,article,status,date_opened,date_closed,investigator,suspect,evidence_count
03f136e9-635a-47dd-a37c-ba3a5a132443,Прокуратура,307,Закрыто,2025-06-11,2025-06-30,Опер #114,Гр. Коваленко 661,5
67a372c8-78ad-47db-bda8-d3f16e482e58,НПУ,296,На розыске,2021-08-14,,Опер #129,Гр. Гончар 685,5
4d6f6d9e-d681-49b8-b6bb-a6822d3c6adc,Прокуратура,289,В работе,2024-11-29,,Опер #39,Гр. Петров 411,2
e44ba951-aebd-4d2a-97a3-641d277cf921,СБУ,185,Передано в суд,2025-09-26,,Опер #64,Гр. Коваленко 700,0
1ba8fb38-978b-4e0f-b78f-e1d81fd86e8f,НПУ,115,Закрыто,2024-05-16,,Опер #191,Гр. Мельник 235,4
f64a3762-561e-4937-9559-31ed25af8504,НПУ,121,Передано в суд,2023-01-17,2024-01-24,Опер #95,Гр. Сидоренко 422,3
3abaac53-6aff-4d55-98a9-9fca2aa1c0c9,Прокуратура,187,На розыске,2024-07-29,2025-02-17,Опер #17,Гр. Сидоренко 336,2
fbe419b7-a164-433e-b887-0572aab0a894,Прокуратура,263,Передано в суд,2023-02-18,,Опер #80,Гр. Сидоренко 723,1
84b03f78-7743-4246-9c00-0955f6c28e37,НПУ,187,Передано в суд,2024-06-30,,Опер #8,Гр. Мельник 246,14
995d74b2-bde0-4007-84b0-482550727514,НПУ,289,В работе,2022-06-11,,Опер #173,Гр. Коваленко 415,8
41066d7c-c5fa-428c-bc3a-5f3871157848,НПУ,307,Ожидание экспертизы,2024-09-15,,Опер #60,Гр. Иванов 314,5
5cbdfe42-59f2-4aaf-b429-85e7519785b2,Прокуратура,194,Передано в суд,2022-03-03,,Опер #135,Гр. Гончар 417,11
73142ea1-2769-4389-a090-540d248b53ab,Прокуратура,121,Закрыто,2021-10-02,,Опер #189,Гр. Петров 421,10
e9624236-0a81-43ea-8864-9783097823e6,Прокуратура,296,Ожидание экспертизы,2020-02-24,2020-09-22,Опер #61,Гр. Петров 318,9
a24d34aa-210f-44b6-8fd9-277c1b971581,Прокуратура,309,Закрыто,2022-09-12,2023-06-09,Опер #29,Гр. Коваленко 126,12
c8c1cee6-c437-4fa9-82d2-f437bc992d7b,СБУ,115,Закрыто,2024-12-17,2025-12-17,Опер #187,Гр. Сидоренко 958,11
8e6d2cd7-f036-483d-a547-b63ee64f0edd,НПУ,115,Передано в суд,2022-12-01,,Опер #194,Гр. Коваленко 133,14
ea4bad9c-19b1-4962-a895-710799f5beab,НПУ,307,Передано в суд,2022-09-02,2022-11-16,Опер #22,Гр. Петров 143,14
eb710cdb-49ff-4eb1-8f42-4759dad1f62b,СБУ,187,Передано в суд,2025-06-13,2026-02-01,Опер #102,Гр. Гончар 299,11
2a84ab35-53a8-4c46-ac1a-4548ecd8fcca,НПУ,289,Ожидание экспертизы,2023-02-05,2023-04-04,Опер #129,Гр. Иванов 443,4
f81253e4-aace-435e-acc4-a8912fd12571,НПУ,194,В работе,2022-12-01,,Опер #39,Гр. Мельник 570,7
43c8681d-52ea-4dca-9a2b-613ddb08bbf9,Прокуратура,307,Ожидание экспертизы,2023-04-23,,Опер #28,Гр. Сидоренко 136,8
9d92a3fe-212b-4e95-923f-7f855e9e3352,СБУ,263,Передано в суд,2022-08-03,,Опер #160,Гр. Сидоренко 203,0
c4bf2f48-f4c2-4e4d-8716-2e44bc902d79,СБУ,115,В работе,2023-12-26,,Опер #62,Гр. Коваленко 741,2
192c4fc9-4ef1-4b79-9659-a04cde51945b,СБУ,121,Закрыто,2020-03-06,,Опер #72,Гр. Иванов 964,0
92c293f2-7d7d-4e42-a402-2b6809c768d7,СБУ,185,В работе,2022-06-11,,Опер #29,Гр. Коваленко 579,2
a010611b-2247-49cb-a6e9-a3c676a3e6e5,СБУ,185,Ожидание экспертизы,2025-02-22,,Опер #25,Гр. Сидоренко 726,11
6266f9ef-e653-45ef-aa2d-482a9b5a8974,НПУ,115,В работе,2024-11-09,2025-10-30,Опер #48,Гр. Петров 602,10
4d7f08b8-ce17-4335-81ef-7f5bdbe30b1e,Прокуратура,307,На розыске,2025-07-09,,Опер #157,Гр. Иванов 934,7
3c66ed66-e770-42fc-ad37-e84448886411,НПУ,309,Закрыто,2024-06-01,,Опер #2,Гр. Петров 362,7
ed3ddcad-8636-4024-8719-bfa26abd2a51,СБУ,263,Закрыто,2021-06-25,,Опер #48,Гр. Иванов 670,11
ff47c60f-3576-413b-8590-28e68598b3db,Прокуратура,194,Закрыто,2025-11-16,,Опер #34,Гр. Коваленко 848,15
cd5dd88d-6f83-49be-84d4-1177ec7c2827,СБУ,296,Передано в суд,2023-08-02,,Опер #23,Гр. Петров 319,10
65be5505-3863-4638-9f07-dbb1d149497a,Прокуратура,296,Передано в суд,2020-01-21,2020-06-29,Опер #159,Гр. Мельник 556,2
505a5c82-14ae-4895-bfd6-d3a4ce0e893d,НПУ,185,На розыске,2023-03-19,2023-09-01,Опер #126,Гр. Мельник 864,15
d782b93c-a05c-44e7-8e13-41a3b3d5868d,НПУ,115,Закрыто,2024-07-22,,Опер #151,Гр. Петров 556,9
bd07ef95-c915-40de-99c0-3e1912a1a880,СБУ,121,Закрыто,2020-10-10,2021-01-04,Опер #6,Гр. Петров 206,14
03ed32cc-2f1d-4114-976b-aea2a9a75cb8,Прокуратура,289,Передано в суд,2022-03-03,2022-12-11,Опер #21,Гр. Мельник 940,11
35511a74-3bf2-4f63-b5ef-8dd4b628a9ac,Прокуратура,309,Закрыто,2025-03-24,,Опер #159,Гр. Сидоренко 501,15
dc7df075-a01a-4ec7-b105-cbb05be45d1d,СБУ,194,На розыске,2024-01-04,2025-01-31,Опер #49,Гр. Сидоренко 192,4
0932a801-5532-41b7-bd93-da3ca3a6c2a1,СБУ,185,Ожидание экспертизы,2022-12-08,2023-08-30,Опер #113,Гр. Гончар 493,14
e131cf72-55cc-428c-a51e-1d7b93994c13,СБУ,263,На розыске,2021-08-22,2022-09-01,Опер #132,Гр. Мельник 287,11
b82e33c4-e9be-4e0b-a178-39580133c8cb,Прокуратура,187,Ожидание экспертизы,2021-09-13,,Опер #143,Гр. Иванов 941,5
ff958eff-e431-489c-9fcd-49376e136c8d,Прокуратура,296,Ожидание экспертизы,2022-03-12,,Опер #158,Гр. Иванов 259,8
f2706416-fd91-4087-8818-76ccd861cc7a,НПУ,121,На розыске,2025-11-17,2026-10-22,Опер #104,Гр. Коваленко 349,6
bf6c8bbb-2c17-484f-8885-f2085f179be9,Прокуратура,263,Закрыто,2024-06-17,2024-07-18,Опер #23,Гр. Мельник 649,0
b7806481-139c-4f7f-addd-6b3df391f28e,НПУ,307,В работе,2024-08-22,,Опер #166,Гр. Иванов 721,1
42a87dcb-56c0-47dd-9db5-37ae49c9a279,СБУ,194,На розыске,2023-02-11,2023-02-19,Опер #71,Гр. Сидоренко 267,8
e512c006-8f84-4f06-8af9-43d5e28f099d,НПУ,296,На розыске,2025-11-14,2026-11-17,Опер #45,Гр. Сидоренко 669,14
ff966b27-6bac-4202-ac2b-fc7129cf650c,НПУ,296,Передано в суд,2020-08-11,,Опер #130,Гр. Мельник 803,13
850e98eb-50c0-4a77-87e6-accaa7bc59ed,НПУ,115,На розыске,2022-04-07,2023-01-02,Опер #120,Гр. Мельник 910,15
a67d4c5b-16b3-47ba-8df7-14b29f9cfe70,НПУ,187,Передано в суд,2020-07-04,,Опер #73,Гр. Иванов 255,3
01c6d6d9-91c7-42a8-8035-2eb1304aa6db,СБУ,307,Закрыто,2021-10-30,2022-06-14,Опер #70,Гр. Петров 292,11
800709ef-6097-4067-9149-05fb1bf02bec,СБУ,185,В работе,2022-07-23,,Опер #184,Гр. Петров 637,1
2717148e-d350-43eb-b097-30b6489abc3c,СБУ,289,Передано в суд,2025-01-29,,Опер #8,Гр. Сидоренко 256,3
f4ee2fbd-cf91-4c5e-b2bf-cf9395cf12bd,СБУ,187,Ожидание экспертизы,2022-08-14,2022-12-04,Опер #170,Гр. Мельник 478,9
89151e57-749f-4acd-9cc1-2532631d8f98,НПУ,115,Ожидание экспертизы,2020-05-03,,Опер #20,Гр. Сидоренко 661,5
9e7106d9-f558-4fe7-9ea3-4b94beac2fdd,Прокуратура,289,На розыске,2020-03-28,,Опер #15,Гр. Мельник 470,9
aea4796f-1b57-4ca4-a74e-7af654a3dc14,НПУ,115,На розыске,2020-02-13,,Опер #34,Гр. Петров 954,6
d6a20afa-c980-48f1-b71b-fd25a7ff9a78,Прокуратура,194,На розыске,2021-09-09,,Опер #149,Гр. Иванов 872,11
908be641-ad39-48e5-a880-33c5f97df1c0,Прокуратура,296,Передано в суд,2021-06-16,,Опер #139,Гр. Сидоренко 651,7
326ed2c0-f29b-41de-9251-e192e8b01f5e,Прокуратура,296,Ожидание экспертизы,2024-05-30,,Опер #75,Гр. Мельник 167,11
db2bd656-b24a-46ee-9061-70ad698ea4f5,НПУ,194,Закрыто,2023-02-01,,Опер #171,Гр. Мельник 107,13
1c5d6e7d-b3c7-4ab0-b071-600bcefa2073,Прокуратура,289,На розыске,2020-10-21,,Опер #81,Гр. Сидоренко 192,3
1a332d34-69e3-4056-a36a-c056b793d2e6,СБУ,263,В работе,2021-05-14,,Опер #179,Гр. Коваленко 171,0
c04131e9-baab-497e-a31c-bf3a108b3eb9,НПУ,115,Ожидание экспертизы,2025-05-11,2026-03-03,Опер #74,Гр. Гончар 601,8
6ba1ad66-d9ea-4d19-aeb5-102e4c0ee45a,Прокуратура,263,Передано в суд,2025-02-26,,Опер #144,Гр. Коваленко 436,3
1e86b190-b493-4b70-ac54-3a4f91dc334e,СБУ,289,Передано в суд,2020-02-16,,Опер #148,Гр. Петров 975,15
6ae8b493-3e76-4674-8745-324bcd3b89cc,СБУ,121,В работе,2022-01-24,,Опер #132,Гр. Гончар 838,6
e5114d88-dea5-45cd-844c-51b5084864a1,СБУ,121,В работе,2020-08-20,,Опер #20,Гр. Гончар 725,8
caf71110-0fc4-41dd-b19c-6e6b363a12e1,СБУ,263,В работе,2022-09-21,,Опер #84,Гр. Иванов 539,15
4ec890dd-f8ea-43a2-aa5f-c28c45f83c5c,Прокуратура,263,На розыске,2021-05-28,2022-04-29,Опер #105,Гр. Гончар 561,3
f3639657-9401-4fdc-bf49-69197458af3c,Прокуратура,185,В работе,2022-11-01,,Опер #53,Гр. Мельник 148,13
0e69989e-ff2e-4d22-871d-329d6ff8a383,Прокуратура,121,Передано в суд,2021-10-23,,Опер #41,Гр. Коваленко 106,3
b22ea1ba-1623-4f8b-8e59-5af81dda3ba2,СБУ,185,Закрыто,2025-08-19,2026-03-25,Опер #16,Гр. Иванов 462,14
9ad98583-4121-4999-b7c9-4d3a402210af,СБУ,307,В работе,2024-11-25,2024-12-07,Опер #187,Гр. Коваленко 145,11
c817c654-11d9-48d4-b5c3-c77e909bcb5c,Прокуратура,263,Ожидание экспертизы,2025-03-13,2025-06-06,Опер #175,Гр. Иванов 908,8
5784ac38-b2e5-4aa2-a74c-7a1b834e888c,СБУ,115,Ожидание экспертизы,2020-10-26,2021-02-08,Опер #71,Гр. Иванов 715,0
770909f1-97be-488b-bf00-07c7a9dde88a,НПУ,194,В работе,2023-10-08,,Опер #64,Гр. Петров 622,0
e2621c98-aa49-47a0-9a16-29e55e2e32e5,СБУ,194,Ожидание экспертизы,2022-12-27,2023-10-08,Опер #5,Гр. Иванов 329,1
981e4728-ed98-4708-b36b-191b78c40940,НПУ,309,В работе,2025-10-27,2026-03-10,Опер #200,Гр. Коваленко 460,10
3eef43dc-9b87-4108-b3ac-322876ac79ed,НПУ,194,На розыске,2025-07-02,,Опер #34,Гр. Мельник 551,10
dfd959a6-f4a6-4f5f-831c-a7fd05562a68,Прокуратура,115,Ожидание экспертизы,2024-01-03,,Опер #51,Гр. Петров 974,13
0ca802a8-a7d3-428e-b77c-a6a65d3f090d,Прокуратура,187,Передано в суд,2022-02-07,,Опер #43,Гр. Гончар 407,1
fe498141-cfee-4ba0-8eef-dda5609ba54a,СБУ,185,Ожидание экспертизы,2025-06-10,2026-02-15,Опер #20,Гр. Сидоренко 393,12
47c1c88b-32b4-42e3-9bd6-2a820b91f4e0,СБУ,187,На розыске,2020-11-30,2021-05-11,Опер #31,Гр. Гончар 258,6
e17ebd62-21b8-4528-91c5-be4712b6bfea,Прокуратура,289,На розыске,2023-06-07,,Опер #15,Гр. Мельник 554,2
02dfd2e3-ba10-47df-b4f5-1e0af3fa8930,НПУ,194,На розыске,2022-10-21,,Опер #103,Гр. Сидоренко 761,4
6148103d-6925-4ca8-b836-5e1ad3457909,Прокуратура,115,На розыске,2021-09-06,2022-05-27,Опер #68,Гр. Сидоренко 851,3
506fb742-d2b0-4810-8ce4-8c4b9a742a22,СБУ,263,Закрыто,2020-06-30,2021-04-18,Опер #82,Гр. Коваленко 450,7
138f2c7c-3087-4e50-a789-596959a187b8,СБУ,115,Закрыто,2024-05-19,,Опер #19,Гр. Мельник 334,12
62654fed-6373-4da0-8778-f1d50f37522f,Прокуратура,194,Ожидание экспертизы,2022-12-10,,Опер #99,Гр. Гончар 280,8
7b03ecc1-539e-4bda-9f6c-13c9c11def7d,НПУ,289,На розыске,2022-10-03,,Опер #29,Гр. Сидоренко 528,4
8b0cff21-0cb9-4d7d-ac82-710db8524b83,СБУ,263,Передано в суд,2022-09-23,2022-09-26,Опер #33,Гр. Сидоренко 434,7
5a79c54f-2b92-408c-85a1-97e50c6bfdb5,СБУ,309,Передано в суд,2021-02-09,,Опер #148,Гр. Петров 900,9
5daa72e3-9fd1-452a-96ac-67e086b5b76a,Прокуратура,185,Закрыто,2020-07-21,,Опер #78,Гр. Гончар 817,5
6e03a65c-ad2b-438c-98bc-071c3cb3776e,Прокуратура,307,В работе,2023-02-13,,Опер #130,Гр. Мельник 736,10
af8a7536-278b-4ef4-b9f7-9b6659e9cb62,СБУ,115,Закрыто,2024-12-23,,Опер #49,Гр. Гончар 970,13
c74ba93f-f6d5-4f83-9239-ed99b3384d48,СБУ,309,Передано в суд,2021-02-16,2021-08-10,Опер #7,Гр. Гончар 377,8
c3141b94-50ee-40b5-a28d-fb68a3f7d6fd,СБУ,309,Ожидание экспертизы,2024-05-23,2024-06-02,Опер #166,Гр. Гончар 321,7
eaa61a7b-1b3e-4fec-b78c-bf0dca349188,СБУ,194,Передано в суд,2021-06-13,2022-06-20,Опер #28,Гр. Сидоренко 400,2
0c6ca72e-8ebe-4c0c-bbcc-d0554b22f2b8,СБУ,309,Закрыто,2024-08-21,,Опер #132,Гр. Коваленко 575,11
44659ac9-9aff-4223-a037-86797b44fc83,Прокуратура,296,В работе,2024-07-14,,Опер #52,Гр. Петров 825,1
69956219-b4d9-49f5-960b-ca4e5dce4459,НПУ,121,Ожидание экспертизы,2024-07-25,,Опер #51,Гр. Петров 742,14
76a94afb-d1c7-4f9f-a406-e7a6eee9cf6f,Прокуратура,296,Ожидание экспертизы,2024-01-06,,Опер #187,Гр. Иванов 675,0
6ca9e02b-0a7c-40ce-87d8-c99ee9782626,Прокуратура,115,На розыске,2022-12-27,2023-04-03,Опер #137,Гр. Гончар 899,12
a586e4d3-83f0-4e6d-9bdf-6f438c355ae2,СБУ,187,Передано в суд,2024-08-28,2025-05-01,Опер #26,Гр. Коваленко 639,13
c2f3c2b1-4439-415a-92c1-3d8ae85bf84a,Прокуратура,194,Закрыто,2025-08-20,,Опер #37,Гр. Гончар 457,9
9cf35419-bb09-42aa-aaa9-100894cbfaae,СБУ,115,Передано в суд,2024-03-06,,Опер #57,Гр. Петров 102,15
d263956a-d1ac-450a-98f0-28d6057de227,СБУ,115,На розыске,2020-12-06,,Опер #158,Гр. Гончар 153,8
fb29d239-9bb4-4eb1-8a75-d23db90f025d,СБУ,296,Закрыто,2021-08-22,,Опер #101,Гр. Коваленко 415,9
d76d23ca-09a5-4c22-ae06-eecba4927afb,НПУ,289,Закрыто,2020-07-04,,Опер #114,Гр. Коваленко 362,6
15ee2948-4e5e-4e0a-88f4-4811012508f4,НПУ,185,Закрыто,2020-10-08,2020-12-10,Опер #187,Гр. Гончар 466,10
7ccb1140-8361-4af6-b202-37eae1a1bdd8,Прокуратура,289,Закрыто,2024-07-26,,Опер #145,Гр. Петров 580,3
e9916797-e22a-4ab0-a4e6-1203309eb14c,НПУ,115,Закрыто,2020-05-13,,Опер #76,Гр. Коваленко 781,10
ad71c5d3-348c-4553-a070-2e7d774cd0c1,НПУ,115,В работе,2020-07-09,,Опер #197,Гр. Петров 169,10
89c3a0f0-12db-4c2e-9b20-ba861a721aae,Прокуратура,263,Ожидание экспертизы,2024-06-28,,Опер #170,Гр. Иванов 193,6
5bdaab0f-5da3-433f-a260-4b660356d25f,НПУ,115,В работе,2025-02-14,,Опер #107,Гр. Петров 963,9
1c19e4eb-7cf5-4a53-81ea-c46cb753ac7b,НПУ,185,Ожидание экспертизы,2020-07-18,2020-09-17,Опер #75,Гр. Коваленко 944,6
6e29794f-0153-45e5-9e47-cc19e33d4d29,СБУ,309,На розыске,2022-03-19,2022-06-29,Опер #101,Гр. Иванов 865,0
03dd9623-0b4e-473a-8476-215e5791ef8b,Прокуратура,194,Закрыто,2024-04-09,,Опер #98,Гр. Петров 924,10
8115c3f9-9a46-48cb-9c8a-61641e6ba107,НПУ,115,На розыске,2021-05-07,2022-02-27,Опер #177,Гр. Иванов 127,10
a157bf6d-b28e-4018-a6ca-7735e3f281b4,Прокуратура,187,Ожидание экспертизы,2024-10-05,,Опер #119,Гр. Коваленко 988,7
f0cfa381-4f68-4d92-b5c9-b8d0be30da1c,НПУ,121,Закрыто,2023-07-12,2024-02-06,Опер #143,Гр. Коваленко 846,11
3e90675e-6ea7-44fb-b746-09d9817fb5dc,СБУ,115,На розыске,2023-09-12,2024-07-28,Опер #8,Гр. Мельник 825,15
bb2eb382-b66a-4687-a30d-b832060171cd,НПУ,121,На розыске,2025-09-08,2026-01-22,Опер #88,Гр. Коваленко 470,11
21b7d5ff-bf4f-4812-b84d-5d98714bbf95,СБУ,309,На розыске,2024-11-13,2025-02-22,Опер #120,Гр. Петров 472,9
912ce01b-6901-4a54-929b-47934e730fd1,Прокуратура,289,Ожидание экспертизы,2024-04-03,,Опер #23,Гр. Петров 226,11
475a924c-8f11-496b-bc26-15ac061c7d71,НПУ,307,Ожидание экспертизы,2020-11-29,,Опер #31,Гр. Иванов 688,11
a54345a8-c5cf-47ca-ac39-2155750ec81f,СБУ,263,На розыске,2022-05-03,2022-11-17,Опер #118,Гр. Коваленко 275,3
eed23877-4e32-48cb-ace1-620f249050bd,СБУ,263,В работе,2023-07-13,,Опер #53,Гр. Мельник 603,5
837299d4-163a-4f3b-8b0e-6f676325a4e3,Прокуратура,307,На розыске,2021-04-21,2022-05-07,Опер #196,Гр. Коваленко 485,4
f2fc1015-b8e3-4a9c-822a-429615147340,Прокуратура,307,Передано в суд,2022-12-14,,Опер #121,Гр. Гончар 824,2
3b3dc022-cf70-442e-b431-be8b79c92b92,НПУ,121,На розыске,2025-08-03,,Опер #40,Гр. Петров 276,15
de5eb100-955a-4f05-bd34-288458d67c43,НПУ,185,В работе,2023-06-05,2023-10-14,Опер #192,Гр. Петров 837,12
8dc58490-a0be-4aa3-8109-cd1bfa6a4c2a,СБУ,185,Закрыто,2023-01-27,,Опер #93,Гр. Гончар 771,7
24fa1dad-4dd3-4cd7-b81e-6b15097b7271,НПУ,309,Ожидание экспертизы,2020-12-03,2021-06-22,Опер #45,Гр. Иванов 644,1
bb8c84fb-4e16-4db3-a023-cf44f139fc77,Прокуратура,121,В работе,2023-09-05,,Опер #187,Гр. Иванов 185,11
a333b5f3-3333-460c-8284-49255de7246e,СБУ,263,В работе,2021-01-05,,Опер #138,Гр. Гончар 513,10
44ce7f3e-138a-4d02-869f-73cebcd47af0,НПУ,263,На розыске,2024-09-30,,Опер #128,Гр. Сидоренко 776,13
467622d1-a863-4bde-bc26-3a6724ed9d8f,СБУ,115,Ожидание экспертизы,2024-06-23,2025-05-18,Опер #48,Гр. Сидоренко 319,15
